35428788	near infra red label track corneal endothelial cell vivo follow corneal transplantation initial rapid decline corneal endothelial cell cecs follow surgery direct image post transplantation endothelial cell possible week surgery limited field view developed label approach use 1 1 dioctadecyl 3 3 3 3 tetramethylindotricarbocyanine iodide dir dye solution enables track label cecs vivo least 1 month initial vitro optimization assessment dye concentration fluorescence cellular meshd064420 cell migration perform propagate primary cecs subsequently vivo evaluation cellular label assess rabbit wound heal model finally real time visualization human cadaver donor tissue incubate dir transplant ncbitaxon9986 ncbitaxon9986 achieve use clinical confocal microscope result reveal detectable fluorescence increase concentration plateau 100 microg ml meshd064420 concentration evaluate dir label cecs detectable vivo 1 month transplant label donor graft visualize trackable vivo acute endothelial rejection 1 rabbit evidence detectable dir positive cell anterior chamber dir image allow detailed image transplant human corneal endothelium enable non invasive observation corneal endothelial morphology follow transplantation
35462638	gratitude category need meshc000657245 pandemic naturalistic observation study investigate influence broad societal event meshc000657245 pandemic public expression gratitude spontaneously produce gratitude expression post individual 159 online discussion forum extract three time period pandemic one year pre pandemic 2 year pre pandemic gratitude expression cod category meshd007153 growth need base maslow theory motivation result demonstrate high frequency gratitude expression growth opportunity meshc000657245 pandemic compare 2 year prior result demonstrate high frequency gratitude fulfillment meshd007153 need compare growth need year highlight overall salience category finding reveal capacity broad societal event impact public gratitude expression need fulfilment implication policy program intend meet need global crisis
35510142	contemporary use outcome radiation chemotherapy unresectable meshd010190 highlight study examines 5 624 patient unresectable meshd010190 across real world us practice overall use radiation treatment rt decline among receive rt stereotactic body radiation treatment sbrt increase contemporary risk gast meshd005767 er sbrt decrease background assess radiation treatment rt use complication unresectable panc meshd010190 us compare conventionally fractionate cfrt stereotactic body radiation treatment sbrt inform real world expect outcome practice material method analyze 5 624 patient non metastatic unresectable panc meshd010190 522 old patient age 65 diagnose 2006 2013 medicare link data 3 102 young patient age 65 diagnose 2006 2016 marketscan data compare cfrt v sbrt v chemotherapy alone cochran armitage test temporal trend fisher exact test proportional hazard model compare gast ncbigene2770 ncbigene2770 ncbigene2770 ncbigene2770 mplications healthcare payment consumer price index adjust 2015 12 month compare use generalize linear regression model log link gamma distribution result rt use decline 55 45 old patient 2006 2013 52 47 young patient 2006 2016 ptrend 0 001 among rt patient sbrt use increase 10 old patient 12 young patient recent year ptrend 0 04 0 001 respectively addition rt associate frequent gi bleeds stri meshd006470 nd fistula delta 3 9 excess event 0 05 temporal pattern suggest decrease complication time ptrend 0 05 0 05 old young patient among young patient difference gi complication ncbigene2770 ncbigene2770 sbrt v cfrt 0 05 comparison among old patient increase complication see sbrt 1 4 fraction v cfrt 0 05 sbrt 5 fraction 0 72 healthcare payment great sbrt compare cfrt chemotherapy us medicare 0 001 employer base insurance 0 001 conclusion real world treatment shift toward selectivity rt unresectable pancreatic cancer sbrt uptake meshd010190 complication profile represent opportunity optimize current use benefit finding applicable inform future comparative cost effectiveness model rt disease
35474647	role pharmacist provide immunization general population lebanese pharmacist ready role background vaccination rate remain suboptimal multiple area around world spite evidence immunization one effective intervention preclude morbidity meshd003643 non traditional vaccine provider propose augment immunization coverage pharmacist multiple vital role educate facilitate immunize vaccine preventable disease limited data available around expertise practice lebanese pharmacist provide immunization service objective study aim determine predictor associate vaccine administration pharmacist lebanon ass experience practice provide immunization method cross sectional study include pharmacist lebanon web base self administer validate questionnaire adapt permission snowball sample technique use collect data electronic self administer questionnaire march june 2021 web link survey share order pharmacist lebanon register pharmacist gather sample different district lebanon result total 315 pharmacist include significant positive association found completion immunization training program ora 2 085 95 ci 1 006 4 322 0 048 full time pharmacist ora 2 504 95 ci 1 156 5 426 0 02 1 4 year practice experience ora 3 855 95 ci 1 849 8 039 0 0001 geographic area practice ora 3 201 95 ci 1 242 8 249 0 016 ora 5 373 95 ci 1 859 15 530 0 002 beirut mount lebanon respectively educate public immunization ora 3 012 95 ci 1 281 7 083 0 011 vaccine administration conclusion study highlight need additional immunization training program pharmacist expand ability role immunizers provide intuition policy maker upgrade legislation relate pharmacy continue education immunization training order enable pharmacist great role direct vaccination
35521587	aggregation induced emission pyridinium pyridinium interaction non covalent intermolecular interaction pyridinium subunit crystal state efficient mean accomplish aggregation induced emission avoid aggregation cause quench non covalent intermolecular pyridinium pyridinium pyridinium arene pi system interaction result aggregation induced emission aie
35498703	untargeted metabolomics shed light diversity major class secondary metabolite malpighiaceae botanical family natural product produce plant one investigate natural source substantially contribute development natural product field even though compound widely explore literature still lack comprehensive investigation aim explore evolution secondary metabolite produce plant especially classical methodology employ development sensitive hyphenate technique computational tool data processing enable study large datasets valuable asset chemosystematic study describe strategy chemotaxonomic investigation use malpighiaceae botanical family model workflow base ms ms untargeted metabolomics spectral search recently described silico classification tool mapped late molecular phylogeny accepted family metabolomic analysis reveal different ionization mode extraction protocol significantly impact chemical profile influence chemotaxonomic result spectral search public database reveal several clade genus specific molecular family potential chemical marker taxon silico classification tool able expand malpighiaceae chemical space class putatively annotate use ancestral character reconstruction recover several class metabolite homoplasies non exclusive synapomorphies exclusive sample clade genus workflow combine several approach perform comprehensive evolutionary chemical study expect use chemotaxonomic investigation expand chemical knowledge reveal biological insight compound class different biological group
35494688	excellent performance aromatic polyguanamines induced multiple meshd006859 bondable tetraazacalix 2 arene 2 triazine ring main chain series poly guanamine pg contain tetraazacalix 2 arene 2 triazine mpda2cyc2 successfully prepared solution polycondensation mpda2cyc2 various aromatic diamine aprotic organic solvent li meshd018021 dditive 5 wt 150 6 hour number average molecular weight mn pg polymer reach 31 500 relatively broad molecular weight distribution mw mn 5 3 show good solubility aprotic organic solvent meshc038678 nd meshc013959 concentration 2 mg ml 1 glass transition temperature tg meshd002244 po meshd011108 ere range 359 392 approximately 160 high counterpart po meshd011108 aza calixarene base pg pg coefficient thermal expansion ctes meshd002244 polymer 29 7 48 1 ppm 1 100 150 much low pg sample 59 1 85 1 ppm 1 transparent almost colorless pg film successfully prepared solution cast method show maximum tensile strength sigmas modulus egamma elongation break eb value 151 mpa 6 3 gpa 4 4 respectively pg polymer mpda2cyc2 4 meshc015126 onomers correspond pg film exhibit sigmas egamma eb value 76 mpa 5 4 gpa 1 6 respectively outstanding thermal mechanical property pg polymer attribute multiple hy meshd006859 onding interaction mpda2cyc2 residue po meshd011108 ackbone interaction identify infrared spectroscopy measurement broad absorption band around 3000 3400 cm 1 poly guanamine contain tetraazacalix 2 arene 2 triazine ring polymer main chain meshd011108 utstanding thermal mechanical property arisen multiple hydrogen bond
35494547	active stabilization interventional task utilize magnetically manipulate endoscope magnetically actuate robot become increasingly popular medical endoscopy past decade despite significant improvement autonomy control method progress field medical magnetic endoscope mainly domain enhance navigation interventional task biopsy polyp removal clip placement major procedural component endoscopy little advancement do area due problem adequately control stabilize magnetically actuate endoscope interventional task present paper discus novel model base linear parameter vary lpv control approach provide stability interventional maneuver method linearizes non linear dynamic interaction external actuation system endoscope set equilibrium associate different distance magnetic source endoscope computes different controller equilibrium approach provide global stability overall system robustness external disturbance performance lpv approach compare intelligent teleoperation control method base proportional integral derivative pid controller magnetic flexible endoscope mfe platform four biopsy different region colon two different system equilibrium perform controller ask stabilize endoscope presence external disturbance introduction biopsy forceps work channel endoscope experiment perform benchtop colon simulator show maximum reduction mean orientation error endoscope 45 8 lpv control compare pid controller
35498408	editorial ovarian stimulation endocrine response impact factor affect outcome meshc537182 treatment
35520678	dual mode resonance rayleigh scatter colorimetric ncbigene250 ncbigene250 assay base situ meshd001205 induced signal generation meshc016552 nanosheets multimode sense attract extensive attention provide one transduction channel improve accuracy sensitivity due structural diversity mno2 nanosheets nanoneedles successively obtain via one step redox reaction different self assembly method mno2 nanosheets posse outstanding optical property include extremely strong resonance rayleigh scatter rrs absorbance signal select dual mode sense material inspire selectivity al ncbigene250 ncbigene250 al ncbigene250 ncbigene250 towards dephosphorylate meshc011669 aa meshc011669 generate meshd001205 aa ability decompose mno2 nanosheets along optical signal colour change dual mode optical al ncbigene250 ncbigene250 ensing platform design therefore mno2 nanosheets serve colorimetric probe directly visualize colour variation bare eye moreover detection limit obtain rrs sense mode low 0 17 mu 1 far superior obtain previously report method strategy good feasibility sensitivity show good prospect series al ncbigene250 ncbigene250 xtended sense application multimode sense attract extensive attention provide one transduction channel improve accuracy sensitivity
35515049	ultrasensitive specific sensor base dielectric metasurfaces terahertz range ultrasensitive specific sensor base dielectric metasurfaces terahertz range propose design metasurfaces consist multi pair tilt meshd012825 bar sio2 substrate high fano resonance feature peak high fano resonance form wide reflection spectrum band scan angle incident thz wave utilize angle scan strategy design metasurface sensor reflection spectrum band cover absorption peak meshd014443 meshd012500 deposit different thickness meshd014443 meshd012500 sensor successfully identify detection limit 6 7 mug cm 2 59 35 mug cm 2 respectively performance sensor high sensitivity analyze detail show excite prospect identification fingerprint spectrum terahertz region ultrasensitive specific sensor base dielectric metasurfaces terahertz range propose
35514367	enhance stability meshd012238 meshd015034 catalyst growth zif 8 hydroformylation high meshd000475 hydroformylation ol meshd000475 one important industrial process al meshd000447 roduction therein leach active metal heterogeneous catalyst important issue hydroformylation reaction particularly high ol meshd000475 produce high al meshd000438 different rh meshd012238 meshd015034 atalysts diverse zn meshd015034 support investigate home make zno50 support select prepare rh zno50 zif 8 core shell structure catalyst synthesize growth zif 8 zno50 sacrifice template afford zn meshd015032 ource compare rh zno50 catalyst rh zno50 zif 8 catalyst demonstrate well cyclic stability hydroformylation 1 dodecene combine experiment characterization result conclude zif 8 shell rh zno50 catalyst effectively prevent leach metal rh reaction solution moreover rh zno50 zif 8 catalyst exhibit good universality high ol meshd000475 work provide useful guideline immobilize active specie heterogeneous catalyst hydroformylation reaction stability rh meshd012238 meshd015034 alyst hydroformylation 1 dodecene obviously improve attribute zif 8 shell rh meshd012238 meshd015034 alyst effectively prevent leach meta meshd008670
35517931	meshd010165 nanoparticles embed mesoporous carbon efficient green reusable catalyst mild hydrogenation nitroarenes reduction nitroarenes efficient route preparation aromatic primary meshd000588 reduction generally perform presence heterogeneous tr meshd028561 atalysts rather efficient long tedious prepare addition contain expensive metal case difficult reuse therefore development efficient easily accessible reusable pd meshd010165 atalysts obtain rapidly safe non toxic start material implement report two bottom synthesis method use first consist impregnation micro mesoporous ca meshd002244 upport pd salt solution follow thermal reduction 300 450 600 second involve direct synthesis base co assembly pyrolysis 600 mixture phenolic precursor gl meshd006037 surfactant pd salt obtain composite posse pd meshd010165 anoparticles nps tunable size range 1 2 7 0 nm homogeneously distribute ca meshd002244 ramework pore wall turn successfully use mild environment friendly hydrogenation nitroarenes room temperature h2 meshd003903 1 atm et meshd000431 presence 5 mequiv support pd determination optimal characteristic catalyst constitute second objective study found activity catalyst strongly dependent pd nps size catalyst bearing small pd nps 1 2 nm obtain 300 3 4 nm obtain 450 exhibit excellent activity contain large pd nps 6 4 nm 7 0 nm obtain 600 either indirect direct method active moreover possibility reuse catalyst show dependent surface chemistry pd nps small pd nps prone oxidation air surface gradually cover pdo shell decrease activity reuse good compromise intrinsic catalytic activity first use possibility reuse found catalyst make impregnation follow reduction 450 since hydrogenation perform 2 et meshd000431 even wa meshd014867 catalyst quantitatively recover reaction filtration use least 7 time loss efficiency advantageously almost pd meshd010165 ree primary aromatic amine obtain since pd meshd010165 eaching low 0 1 introduce amount compare numerous report literature catalyst described easily accessible eco friendly precursor active hydrogenation mild green reaction condition size induced activity reusability mesoporous carbon contain pd nps dem meshd010165 strated herein mild green hydrogenation nitroarenes
35495577	tricuspid annulus meshd000686 cardiac involvement detailed analysis three dimensional speckle track echocardiographic magyar path study introduction meshd000686 rare condition due extracellular deposition excessive amount protein parenchymal tissue include heart present study aim test whether meshd006331 ca associate morphological omim614822 ta aim result patient ca compare age gender match healthy control three dimensional speckle track echocardiography 3dste moreover difference ta parameter light chain ca al ca transthyretin ca ncbigene7276 ncbigene7276 ca study well material method study comprise 27 ca patient mean age 62 7 9 1 year 21 male result compare 20 age gender match healthy volunteer 59 3 3 8 year 13 male complete two dimensional doppler echocardiography 3dste perform ca patient control result dilate end diastolic end systolic ta diameter area perimeter detect ca patient al ca ttr ca subgr ncbigene7276 ncbigene7276 well although ttr ca patie ncbigene7276 ncbigene7276 involve morphologic ta parameter prove tendentiously high compare al ca patient functional parameter ta found reduce ca patient deteriorate al ca patient conclusion dilate ta associate functional deterioration ca
34674568	advance community engage research promote health equity consideration improve field
35497962	antimicrobial resistance one health approach research review antimicrobial resistance amr conduct part one health approach review publication include antimicrobial resistance one health conduct among global health problem amr one clearly illustrates one health approach amr critical global problem affect human environment animal related three component due irresponsible excessive use antimicrobial various sector agriculture livestock human medicine improper management antimicrobial inadequate control meshd007239 agricultural debris pollutant environment migration people animal meshd007239 resistant bacteria facilitate spread resistance study aim analyze problem amr health perspective analyze different actor involve one health
35515150	meshc467077 marine sponge metabolite novel inhibitor ncbitaxon2697049 ncbitaxon2697049 key target protein comparison suggest meshc000657245 drug design dock molecular dynamic simulation study outbreak ncbitaxon2697049 ncbitaxon2697049 ncbitaxon2697049 ncbitaxon2697049 meshd007239 36 million people cause approximately 1 million meshd003643 around globe 9 october 2020 escalate outspread virus rapid rise number case require instantaneous development effectual drug vaccine presently approve drug vaccine available treat meshd007239 scenario one propitious therapeutic approach meshd001102 explore enzyme inhibitor amidst natural compound utilize computational approach aim get product negligible side effect present study inhibitory prospect ilimaquinone marine sponge metabolite assess comparison hydroxychloroquine azithromycin favipiravir ivermectin meshc000606551 active binding pocket nine different vital ncbitaxon2697049 ncbitaxon2697049 target protein spike receptor binding domain rna dependent rna polymerase ncbigene43740578 ncbigene43740578 nsp13 nsp14 nsp15 nsp16 main protease papain like protease employ silico molecular interaction base approach addition molecular dynamic md simulation ncbitaxon2697049 ncbitaxon2697049 papain like protease ncbigene43740578 ncbigene43740578 meshc467077 complex carry calculate various structural parameter include root mean square fluctuation rmsf root mean square deviation rmsd radius gyration rg meshd006859 bond interaction ncbigene43740578 ncbigene43740578 promising drug target due imperative role viral replication additional function strip ubiquitin interferon stimulate gene 15 ncbigene9636 ncbigene9636 host cell protein light possible inhibition vital ncbitaxon2697049 ncbitaxon2697049 target protein study emphasize importance study depth meshc467077 action vivo inhibitory potential il meshc467077 marine sponge metabolite nine essential sa ncbitaxon2697049 ncbitaxon2697049 arget protein employ molecular interaction dynamic simulation approach
35509758	rare case esophageal meshd007971 esophageal meshd007971 refers clinical find white patch mucous membrane surface scrap associate meshd000438 ncbitaxon4097 ncbitaxon4097 use chronic acid reflux association meshd002294 meshd009369 report potential malignant transformation warrant endoscopic intervention surveillance guideline exist present case 77 year old female history longstanding meshd004931 require multiple botox injection present meshd015431 meshd003680 acid reflux patient underwent esophagogastroduodenoscopy egd show ncbigene28935 ncbigene28935 mm white plaque middle third esophagus histopathology consistent meshd007971 repeat botox injection treatment ppi h2 blocker finding esophageal meshd007971 note repeat egd case aim increase awareness rare disease pathology especially set underlie meshd004931 case raise question maximum anti reflux therapy potential benefit avoid recurrence meshd007971
35365626	ncbigene7398 ncbigene7398 trap lesion source dna replication meshd000079225 genomic instability deubiquitinase ncbigene7398 ncbigene7398 critical regulator genome integrity deubiquitylation meshd005199 dna replication processivity factor ncbigene5111 ncbigene5111 ncbigene5111 ncbigene5111 uniquely follow uv irradiation ncbigene7398 ncbigene7398 self inactivates autocleavage enables degradation turn upregulates ncbigene5111 ncbigene5111 monoubiquitylation functional role autocleavage event physiological condition remains elusive herein discover cell harbor autocleavage defective ncbigene7398 ncbigene7398 mutant still able robustly deubiquitylate ncbigene5111 ncbigene5111 experience replication fork stall premature fork termination event use super resolution microscopy live cell single molecule track show defect related inability ncbigene7398 ncbigene7398 mutant properly recycle site active dna synthesis result replication associate lesion find removal ncbigene7398 ncbigene7398 molecule dna facilitate dna dependent metalloprotease spartan counteract meshd064420 cause ncbigene7398 ncbigene7398 trap propose utility ncbigene7398 ncbigene7398 inhibitor meshd009369 therapy base ability induce ncbigene7398 ncbigene7398 trap lesion consequent replication meshd000079225 genomic instability meshd009369 cell similar non covalent dna protein crosslinks cause meshd064420 impose steric hindrance upon protein involve dna transaction author provide mechanistic insight auto cleavage usp1 ncbigene7398 ncbigene7398 biquitinase regulates dna replication genome stability implication target usp1 ncbigene7398 ncbigene7398 ivity via protein dna trap canc meshd009369 rapy discuss
35361081	efficacy safety meshd014148 lumbar surgery meta analysis randomize control trial objective meta analysis aim ass meshd014148 meshd014148 effectiveness safety lumbar surgery patient method renewal randomize control trial rcts conduct utilize database medical literature pubmed china science technology journal database cochrane library china national knowledge infrastructure cnki embase compare principal safety endpoint risk ratio rr standard mean difference smd 95 confidence interval cis calculate evaluation quality include study cochrane risk bias criterion utilized two author result total 49 article enrol include 4 822 patient patient 2 653 administer meshd014148 2 169 control group finding indicate meshd014148 capable significantly lower meshd019106 pbl transfusion rate transfusion volume total meshd006473 tbl meshd016063 ibl drainage compare control group besides hemoglobin hb hematocrit hct value high meshd014148 group compare control group safety endpoint meshd014148 significantly reduce dimer level compare control group meshd014148 control group significant variation meshd020246 dvt subgroup analysis administrate accord administration method meshd014148 operation type intravenous topical meshd014148 combine meta analysis conclusion meta analysis show meshd014148 potential significantly low pbl transfusion rate transfusion volume tbl ibl drainage compare control group besides hb hct value high meshd014148 group compare control group hemostatic potential lumbar spine surgery trustworthy still controversial safety endpoint meshd014148 significantly reduce dimer compare control group significant variation dvt meshd014148 control group
35404122	infer specie composition complex fungal community long short read sequence data abstract kingdom fungi highly diverse morphology ecosystem function yet fungi challenge characterize difficult culture morphologically indistinct overall description analysis lag far behind microbe bacteria classification specie via high throughput sequence increasingly become norm pathogen detection microbiome study ncbitaxon1275957 ncbitaxon1275957 monitoring rapid development sequence technology standardize procedure taxonomic assignment long sequence read yet well establish focus nanopore sequence technology compare classification community composition analysis pipeline use shotgun amplicon sequence data generate mock community comprise 43 fungal specie show regardless sequence methodology use high accuracy specie identification achieve sequence alignment fungal specific database assessment classification algorithm found apply cutoff query coverage read contig significantly improve classification accuracy community composition analysis major data loss generate draft genome assembly three fungal specie nanopore data absent genome database study improves sequence base classification estimation relative sequence abundance use real fungal community data provide practical guide design metagenomics analysis focus fungi
35454103	meshd003474 meshd000431 effect trembler schwann cell culture meshd000699 common progressive human motor meshd010523 cvclx218 type 1e meshd003711 affect schwann cell due ncbigene18858 ncbigene18858 ncbigene18858 ncbigene18858 mutation modelized trembler ncbitaxon10090 ncbitaxon10090 meshd003474 natural meshd059808 compound obtain ncbitaxon136217 ncbitaxon136217 ncbitaxon136217 ncbitaxon136217 exhibit dose time vary antitumor antioxidant neuroprotective property neurotherapeutic action meshd003474 remain elusive propose meshd003474 possible natural treatment capable enhance cellular detoxification mechanism result improvement neurodegenerative trembler phenotype use refine method obtain enrich schwann cell culture evaluate neurotherapeutic action low dose meshd003474 treatment ncbigene5376 ncbigene5376 expression chaperone ncbigene56717 ncbigene56717 ncbigene2475 ncbigene2475 pathway trembler wild type genotype wild type schwann cell action meshd003474 result strong stimulation chaperone macroautophagy pathway whereas modulation ribophagy show mild effect despite promising neuroprotective effect treatment meshd020271 demonstrate action meshd003474 focus10090 impaired due irreversible impact meshd000431 use common meshd003474 vehicle necessary administration result contribute expand still limited understand ncbigene5376 ncbigene5376 biology neurobiology expose intrinsic lability neurodegenerative trembler genotype unravel interest physiological mechanism cellular resilience relevant pharmacological treatment neurodegenerative tremble phenotype meshd003474 meshd000431 conclude analysis effect vehicle essential inescapable step comprehensibly ass effect full potential meshd003474 treatment therapeutic purpose
35474822	multifunctional hemostatic pva chitosan sponge load meshd017886 meshd002939 present study describes development multifunctional hemostatic sponge control meshd006470 meshd048271 ch meshd011142 meshd011142 select basic polymeric matrix ch pva sponge meshd005990 meshd019343 use crosslinkers ch pva cl enhance mechanical property developed sponge meshd002939 ab add developed sponge impart antibacterial activity meshd017886 meshd017886 add make sponge suitable bone surgery among developed sponge ch pva cl ha ab sponge demonstrate enhance cell viability mechanical property strong antimicrobial effect ncbitaxon562 ncbitaxon562 ncbitaxon287 ncbitaxon287 ncbitaxon1280 ncbitaxon1280 addition meshd001791 activity addition meshd002939 meshd017886 promotes unique synergistic effect antimicrobial activity hemostasis present study introduces ch pva cl ha ab multifunctional hemostatic sponge suitable bone surgical application
35454475	complicate structure change capillary extrusion binary blend polycarbonate meshd019904 effect pressure shear rate miscibility binary blend comprise meshc028237 ncbigene5091 ncbigene5091 low molecular weight poly methyl methacrylate meshd019904 investigate use capillary rheometer pressure shear rate affected miscibility examination extrude strand blend provide information cause phase change high pressure pressure induced demixing occur temperature low critical solution temperature lcst blend consequently extrude strand become opaque throughout shear induced mix demixing part strand become opaque distribution shear rate strand example shear induced demixing exterior strand high shear rate region become opaque lcst shear induced mix occur center region strand become opaque
35454027	association concentration essential toxic element mid trimester amniotic fluid meshd005315 pregnant polish woman present study aim investigate relationship concentration essential toxic element present amniotic fluid meshd001281 meshd005315 pregnant woman total 156 pregnant white polish woman age 20 43 year screen detect high risk meshd002869 first trimester include study meshd001281 sample collect woman routine diagnostic treatment procedure mid gestation 15 22 week pregnancy concentration various mineral meshd001281 determine inductively couple plasma mass spectrometry genomic hybridization cytogenetic karyotyping perform detect chromosomal aberration fetus genetic analysis reveal chromosomal aberration 19 fetus 12 evaluate woman major abnormality identify trisomy 21 11 trisomy 18 2 meshd057885 2 fetus meshd002869 frequently show low meshd008345 concentration meshd001281 second trimester compare normal karyotype coincidence observe high meshd007501 level meshd001281 high risk meshd002869 fetus
35455298	meshd000068879 treat refractory livedoid meshd020144 livedoid meshd020144 chronic recurrent meshd012871 seriously affect quality patient life pathogenesis fully identify yet retrospective study describes successful use anti ncbigene7124 ncbigene7124 agent meshd000068879 three case refractory livedoid meshd020144 report previously addition provide clinical evidence meshd000068879 therapy efficient improve meshd012871 relieve meshd010146 livedoid meshd020144
35439272	global structural stability role cooperation mutualistic system dynamical system graph allow describe multiple phenomenon different area science particular many complex system ecology study approach paper analize mathematical framework study structural stability stationary point feasible introduce generalization concept define global structural stability approach fit proper mathematical concept structural stability find full description complex dynamic phase space due nonlinear dynamic fact analyze informational field ground global attractor structure completely characterize attractor stable perturbation suppose minimal structurally stable set study detail mathematically computationally zone characterize different level biodiversity bipartite graph describe mutualistic antagonistic system population dynamic particular investigate dependence region maximal biodiversity system connectivity matrix hand network topology completely determine robustness dynamic complex network study correlation structural stability several graph measure systematic study synthetic biological graph present include 10 mutualistic network plant seed dispersal 1000 random synthetic network compare role centrality measure modularity conclude importance cooperation strength among node describe area maximal biodiversity indeed show cooperation parameter central role biodiversity measure act secondary support function
35521068	access safe abortion fundamental human right
35450125	perinatal meshd002389 patient twin pregnancy unknown chorionicity gestational age present spontaneous meshd007752 meshd002389 pregnancy rare present unique challenge due potential ramification mom baby overall disease state potential treatment option purpose case report highlight complexity workup management catatonic patient concurrent acute obstetric concern require urgent intervention report case meshd002389 due underlie major meshd000275 patient present spontaneous meshd007752 twin pregnancy unknown chorionicity know prenatal care underwent extensive workup significant finding lumbar puncture brain mri metabolic lab eeg exclusion several acute underlie condition presumptive diagnosis meshd002389 secondary exacerbation underlie major meshd000275 make transfer inpatient meshd001523 facility postdelivery treat course meshd008140 meshd000068180 meshd015283 good effect
35521541	flexible engineering advanced phase change material summary liquid phase leakage intrinsic meshd009127 meshd010013 longstanding bottleneck phase change material pcms thermal energy storage seriously hinder widespread application advanced energy efficient system emerge flexible composite pcms capable endure certain deformation guarantee superior mutual contact integrate device consider cut edge effective solution flexible pcms base thermal regulation technology reallocate thermal energy regulate temperature optimal range currently tireless effort devote development versatile flexible pcms base thermal regulation device big step forward take herein systematically outline fabrication technique flexibility evaluation strategy advanced function advance flexible composite pcms exist challenge future perspective provide term flexible pcms base thermal regulation technique insightful review aim provide depth understand constructive guidance engineering advanced flexible multifunctional pcms graphical abstract inorganic material material science material chemistry material synthesis
35325394	analysis common methodological flaw high cite cigarette epidemiology research prevalence vaping know use cigarette vapes vape pen prompt demand reliable evidence base research publish literature topic vaping often raise concern characterize serious flaw failure adhere accepted scientific methodology narrative review analyze popular vaping study publish medical journal purport evaluate association vaping smoking cessation smoking initiation health outcome analyze 24 include study identify question claimed address state method manner implementation discussion state conclusion critical appraisal note multiplicity flaw study identify pattern nature flaw many study lack clear hypothesis statement extent hypothesis infer method tailor address question interest moreover main outcome measure poorly identify data analysis complicate failure control confound factor body literature gateway theory initiation smoking particularly unreliable overall result discussion contain numerous unreliable assertion due poor method include data collection lack relevance assertion unfounded many researcher claimed find causal association support finding meaningful data discussion conclusion study therefore mislead herein identify common flaw study design methodology implementation found publish vaping study present summary recommendation future vaping research aim prompt future researcher adhere scientific method produce reliable finding conclusion field vaping research
34089125	well differentiate meshd018208 like morphology ncbigene4193 ncbigene4193 ncbigene1649 ncbigene1649 co amplification well differentiate meshd008080 wdl one common soft tissue meshd012509 adult predilection middle age male arises deep seat location retroperitoneum mediastinum spermatic cord occurrence young individual hypopharyngeal region exceedingly rare event meshd018208 ml like change seldom occur case wdl make diagnosis wdl challenge amplification ncbigene1649 ncbigene1649 gene subset case wdl show associate unique morphology herein present case 36 year old gentleman present difficulty breathing swallow 3 month duration ct scan neck reveal lesion along posterior wall hypopharynx measure 3 5 cm histopathologic examination reveal meshd009369 compose lobule oval spindle cell prominent myxoid stroma delicate ncbitaxon9031 ncbitaxon9031 wire vasculature vicinity lobule compose variably size adipocytes separate thick fibrous septum contains atypical hyperchromatic spindle cell immunohistochemistry meshd009369 cell component immunoreactive ncbigene1019 ncbigene1019 negative ncbigene4193 ncbigene4193 fluorescence situ hybridization fish confirm presence ncbigene4193 ncbigene4193 gene amplification evidence ncbigene2521 ncbigene2521 ncbigene1649 ncbigene1649 gene rearrangement ncbigene1649 ncbigene1649 gene amplify diagnosis well differentiate meshd008080 prominent myxoid stroma render first documentation wdl ml like morphology harbor co amplification ncbigene4193 ncbigene4193 ncbigene1649 ncbigene1649 hypopharynx
35497834	construction octenyl succinic anhydride modify porous meshd013213 improve bioaccessibility meshd019207 emulsion modify porous meshd013213 ps introduce octenyl succinic anhydride osa moiety synthesize successfully apply emulsion meshd019207 first time pore channel porous meshd013213 provide possibility osa modify meshd013213 meshd004952 linkage osa modify ps different degree substitution ds confirm meshc000615229 solid state nmr fourier transform infrared spectroscopy ft ir hydrophobic octenyl succinic hydrophilic hydroxyl group osa modify ps show good emulsify capability utilized prepare meshd019207 emulsion bioaccessibility meshd019207 enhance increase ds osa modify starch study pave new way use porous meshd013213 modification meshd013213 offer attractive alternative obtain emulsion base delivery system bioactive component synthesis application osa modify porous meshd013213
35496521	interface metallization enable ultra stable fe2o3 hierarchical anode pseudocapacitors despite significant advance cathode material develop high performance anode remains key challenge future pseudocapacitors fe2o3 consider promising anode candidate due high theoretical capacitance environmental benignity earth abundant characteristic low electronic conductivity poor cyclability fe2o3 significantly limit practical application work 3d ni meshd009532 etalized ca meshd002244 anofiber network developed deposit fe2o3 nanosheet anode ni meshd009532 ayer improve electronic conductivity wettability 3d ca meshd002244 ubstrate benefit stability fe2o3 ca meshd002244 nterfaces stress release upon cycling result newly design fe2o3 anode composite exhibit high areal capacitance 1 80 cm 2 high mass load 4 2 mg cm 1 ultra high capacitance retention 85 1 successive 100 000 cycle outperform report fe2o3 base anode material extend interface metallization method mno2 cathode excellent capacitance retention 108 2 reach 26 000 cycle suggest potentially broad application interface management method elevate stability metal oxide material various pseudocapacitive energy storage device ultra stable fe2o3 anode composite developed nickel met meshd009532 ng interface fe2o3 nanosheets carbon nan meshd002244 substrate high capacitance retention 85 1 100 000 cycle reach high mass load 4 2 mg cm 1
